"Date","Death_cause","Parish"
1630-02-24,"Not_plague","S. Simpliciano"
1630-02-24,"Not_plague","S. Stefano in Brolo"
1630-02-24,"Not_plague","S. Stefano in Brolo"
1630-02-24,"Not_plague","S. Vittore al Teatro"
1630-02-25,"Not_plague","S. Carpoforo"
1630-02-25,"Not_plague","S. Eufemia"
1630-02-25,"Not_plague","S. Eufemia"
1630-02-25,"Not_plague","S. Giorgio al Pozzo Bianco"
1630-02-25,"Not_plague","S. Protaso in Campo intus"
1630-02-26,"Not_plague","S. Bartolomeo"
1630-02-26,"Not_plague","S. Giovanni in Conca"
1630-02-26,"Not_plague","S. Marcellino"
1630-02-26,"Not_plague","S. Marcellino"
1630-02-26,"Not_plague","S. Protaso in Campo foris"
1630-02-26,"Not_plague","S. Simpliciano"
1630-02-26,"Not_plague","S. Simpliciano"
1630-02-26,"Plague","S. Marcellino"
1630-02-27,"Not_plague","S. Nazaro alla Barona"
1630-02-27,"Not_plague","S. Pietro in Caminadella"
1630-02-27,"Not_plague","S. Raffaele"
1630-02-27,"Not_plague","S. Stefano in Brolo"
1630-02-27,"Not_plague","S. Tecla"
1630-02-27,"Not_plague","S. Vito in Pasquirolo"
1630-02-27,"Not_plague","S. Vito in Pasquirolo"
1630-02-28,"Not_plague","S. Bartolomeo"
1630-02-28,"Not_plague","S. Giorgio al Palazzo"
1630-02-28,"Not_plague","S. Gottardo"
1630-02-28,"Not_plague","S. Lorenzo"
1630-02-28,"Not_plague","S. Maria Segreta"
1630-02-28,"Not_plague","S. Nazaro in Brolo"
1630-03-01,"Not_plague","S. Lorenzo"
1630-03-01,"Not_plague","S. Lorenzo"
1630-03-01,"Not_plague","S. Michele alla Chiusa"
1630-03-01,"Not_plague","S. Michele alla Chiusa"
1630-03-01,"Not_plague","S. Nicolao"
1630-03-01,"Not_plague","S. Protaso in Campo foris"
1630-03-02,"Not_plague","S. Carpoforo"
1630-03-02,"Not_plague","S. Donnino alla Mazza"
1630-03-02,"Not_plague","S. Giorgio al Pozzo Bianco"
1630-03-02,"Not_plague","S. Giovanni Laterano"
1630-03-02,"Not_plague","S. Lorenzo"
1630-03-02,"Not_plague","S. Maria Segreta"
1630-03-02,"Not_plague","S. Paolo in Compito"
1630-03-02,"Not_plague","S. Simpliciano"
1630-03-02,"Not_plague","S. Simpliciano"
1630-03-02,"Not_plague","S. Stefano in Burgundia"
1630-03-02,"Not_plague","S. Vito in Pasquirolo"
1630-03-03,"Not_plague","S. Babila"
1630-03-03,"Not_plague","S. Eusebio"
1630-03-03,"Not_plague","S. Maria di Calvairate"
1630-03-03,"Not_plague","S. Nazaro in Brolo"
1630-03-03,"Not_plague","S. Protaso in Campo foris"
1630-03-03,"Not_plague","S. Stefano in Nosiggia"
1630-03-04,"Not_plague","S. Ambrogio in Solariolo"
1630-03-04,"Not_plague","S. Lorenzo"
1630-03-04,"Not_plague","S. Lorenzo"
1630-03-04,"Not_plague","S. Protaso in Campo foris"
1630-03-04,"Not_plague","S. Simpliciano"
1630-03-04,"Not_plague","S. Simpliciano"
1630-03-04,"Not_plague","S. Simpliciano"
1630-03-04,"Not_plague","S. Tecla"
1630-03-05,"Not_plague","S. Babila"
1630-03-05,"Not_plague","S. Bartolomeo"
1630-03-05,"Not_plague","S. Calimero"
1630-03-05,"Not_plague","S. Gottardo"
1630-03-05,"Not_plague","S. Lorenzo"
1630-03-05,"Not_plague","S. Lorenzo"
1630-03-05,"Not_plague","S. Maria al Circo"
1630-03-05,"Not_plague","S. Protaso in Campo intus"
1630-03-05,"Not_plague","S. Tecla"
1630-03-05,"Not_plague","S. Tommaso in Terramara"
1630-03-05,"Not_plague","S. Vittore al Teatro"
1630-03-06,"Not_plague","S. Giovanni Laterano"
1630-03-06,"Not_plague","S. Marcellino"
1630-03-06,"Not_plague","S. Maria alla Porta"
1630-03-06,"Not_plague","S. Maria alla Porta"
1630-03-06,"Not_plague","S. Maria alla Porta"
1630-03-06,"Not_plague","S. Mattia alla Moneta"
1630-03-07,"Not_plague","S. Alessandro in Zebedia"
1630-03-07,"Not_plague","S. Bartolomeo"
1630-03-07,"Not_plague","S. Giovanni in Conca"
1630-03-07,"Not_plague","S. Giovanni Laterano"
1630-03-07,"Not_plague","S. Gottardo"
1630-03-07,"Not_plague","S. Maria Beltrade"
1630-03-07,"Not_plague","S. Maria Segreta"
1630-03-07,"Not_plague","S. Martino al Corpo"
1630-03-07,"Not_plague","S. Nazaro in Brolo"
1630-03-07,"Not_plague","S. Protaso in Campo foris"
1630-03-07,"Not_plague","S. Stefano in Brolo"
1630-03-07,"Not_plague","S. Stefano in Brolo"
1630-03-07,"Not_plague","S. Tommaso in Terramara"
1630-03-08,"Not_plague","S. Calimero"
1630-03-08,"Not_plague","S. Giovanni sul Muro"
1630-03-08,"Not_plague","S. Gottardo"
1630-03-08,"Not_plague","S. Satiro"
1630-03-08,"Not_plague","S. Sebastiano"
1630-03-08,"Not_plague","S. Vittore al Teatro"
1630-03-09,"Not_plague","S. Bartolomeo"
1630-03-09,"Not_plague","S. Nazaro in Brolo"
1630-03-09,"Not_plague","S. Nazaro in Brolo"
1630-03-09,"Not_plague","S. Nazaro in Brolo"
1630-03-09,"Not_plague","S. Pietro in Caminadella"
1630-03-09,"Not_plague","S. Protaso in Campo foris"
1630-03-09,"Not_plague","S. Protaso in Campo foris"
1630-03-09,"Not_plague","S. Simpliciano"
1630-03-09,"Not_plague","S. Simpliciano"
1630-03-09,"Not_plague","S. Stefano in Brolo"
1630-03-09,"Not_plague","S. Stefano in Brolo"
1630-03-10,"Not_plague","S. Giovanni in Conca"
1630-03-10,"Not_plague","S. Giovanni Laterano"
1630-03-10,"Not_plague","S. Lorenzo"
1630-03-10,"Not_plague","S. Marcellino"
1630-03-10,"Not_plague","S. Maria Beltrade"
1630-03-10,"Not_plague","S. Pietro alla Vigna"
1630-03-10,"Not_plague","S. Protaso in Campo foris"
1630-03-10,"Not_plague","S. Simpliciano"
1630-03-10,"Not_plague","S. Stefano in Brolo"
1630-03-10,"Not_plague","S. Stefano in Brolo"
1630-03-11,"Not_plague","S. Carpoforo"
1630-03-11,"Not_plague","S. Carpoforo"
1630-03-11,"Not_plague","S. Maria Beltrade"
1630-03-11,"Not_plague","S. Protaso in Campo intus"
1630-03-11,"Not_plague","S. Stefano in Brolo"
1630-03-11,"Not_plague","S. Tecla"
1630-03-12,"Not_plague","S. Protaso in Campo intus"
1630-03-12,"Not_plague","S. Stefano in Brolo"
1630-03-12,"Not_plague","S. Vincenzo in Prato"
1630-03-13,"Not_plague","S. Babila"
1630-03-13,"Not_plague","S. Bartolomeo"
1630-03-13,"Not_plague","S. Giovanni in Conca"
1630-03-13,"Not_plague","S. Maria al Circo"
1630-03-13,"Not_plague","S. Maria Beltrade"
1630-03-13,"Not_plague","S. Maria Beltrade"
1630-03-13,"Not_plague","S. Martino al Corpo"
1630-03-13,"Not_plague","S. Pietro alla Vigna"
1630-03-13,"Not_plague","S. Tecla"
1630-03-14,"Not_plague","S. Carpoforo"
1630-03-14,"Not_plague","S. Carpoforo"
1630-03-14,"Not_plague","S. Giovanni Laterano"
1630-03-14,"Not_plague","S. Protaso in Campo foris"
1630-03-15,"Not_plague","S. Eufemia"
1630-03-15,"Not_plague","S. Gottardo"
1630-03-15,"Not_plague","S. Lorenzo"
1630-03-15,"Not_plague","S. Nazaro in Brolo"
1630-03-15,"Not_plague","S. Paolo in Compito"
1630-03-15,"Plague","S. Carpoforo"
1630-03-16,"Not_plague","S. Babila"
1630-03-16,"Not_plague","S. Babila"
1630-03-16,"Not_plague","S. Bartolomeo"
1630-03-16,"Not_plague","S. Carpoforo"
1630-03-16,"Not_plague","S. Giovanni Laterano"
1630-03-16,"Not_plague","S. Maria della Passerella"
1630-03-16,"Not_plague","S. Protaso in Campo foris"
1630-03-16,"Not_plague","S. Raffaele"
1630-03-16,"Not_plague","S. Vito in Pasquirolo"
1630-03-17,"Not_plague","S. Andrea"
1630-03-17,"Not_plague","S. Babila"
1630-03-17,"Not_plague","S. Carpoforo"
1630-03-17,"Not_plague","S. Gottardo"
1630-03-17,"Not_plague","S. Maria alla Porta"
1630-03-17,"Not_plague","S. Maria della Passerella"
1630-03-17,"Not_plague","S. Michele al Gallo"
1630-03-17,"Not_plague","S. Pietro in Ronchetto"
1630-03-17,"Not_plague","S. Vincenzo in Prato"
1630-03-17,"Not_plague","S. Vito in Pasquirolo"
1630-03-18,"Not_plague","S. Babila"
1630-03-18,"Not_plague","S. Giovanni Laterano"
1630-03-18,"Not_plague","S. Lorenzo"
1630-03-18,"Not_plague","S. Lorenzo"
1630-03-18,"Not_plague","S. Lorenzo"
1630-03-18,"Not_plague","S. Pietro in Sala"
1630-03-18,"Not_plague","S. Protaso ad Monachos"
1630-03-18,"Not_plague","S. Simpliciano"
1630-03-18,"Not_plague","S. Stefano in Brolo"
1630-03-19,"Not_plague","S. Babila"
1630-03-19,"Not_plague","S. Giorgio al Palazzo"
1630-03-19,"Not_plague","S. Lorenzo"
1630-03-19,"Not_plague","S. Lorenzo"
1630-03-19,"Not_plague","S. Maria Beltrade"
1630-03-19,"Not_plague","S. Maria Segreta"
1630-03-19,"Not_plague","S. Protaso ad Monachos"
1630-03-19,"Not_plague","S. Simpliciano"
1630-03-19,"Not_plague","S. Simpliciano"
1630-03-19,"Not_plague","S. Sisto"
1630-03-19,"Not_plague","S. Stefano in Brolo"
1630-03-20,"Not_plague","S. Babila"
1630-03-20,"Not_plague","S. Babila"
1630-03-20,"Not_plague","S. Giovanni alle Quattro Facce"
1630-03-20,"Not_plague","S. Giovanni Laterano"
1630-03-20,"Not_plague","S. Lorenzo"
1630-03-20,"Not_plague","S. Marcellino"
1630-03-20,"Not_plague","S. Stefano in Nosiggia"
1630-03-21,"Not_plague","S. Babila"
1630-03-21,"Not_plague","S. Calimero"
1630-03-21,"Not_plague","S. Eufemia"
1630-03-21,"Not_plague","S. Eufemia"
1630-03-21,"Not_plague","S. Lorenzo"
1630-03-21,"Not_plague","S. Lorenzo"
1630-03-21,"Not_plague","S. Marcellino"
1630-03-21,"Not_plague","S. Marcellino"
1630-03-21,"Not_plague","S. Maria Segreta"
1630-03-21,"Not_plague","S. Maria Segreta"
1630-03-21,"Not_plague","S. Nazaro in Brolo"
1630-03-21,"Not_plague","S. Nazaro in Brolo"
1630-03-21,"Not_plague","S. Pietro in Sala"
1630-03-23,"Not_plague","S. Babila"
1630-03-23,"Not_plague","S. Babila"
1630-03-23,"Not_plague","S. Babila"
1630-03-23,"Not_plague","S. Babila"
1630-03-23,"Not_plague","S. Calimero"
1630-03-23,"Not_plague","S. Lorenzo"
1630-03-23,"Not_plague","S. Marcellino"
1630-03-23,"Not_plague","S. Nazaro in Brolo"
1630-03-23,"Not_plague","S. Paolo in Compito"
1630-03-23,"Not_plague","S. Simpliciano"
1630-03-23,"Not_plague","S. Simpliciano"
1630-03-23,"Not_plague","S. Tecla"
1630-03-24,"Not_plague","S. Babila"
1630-03-24,"Not_plague","S. Calimero"
1630-03-24,"Not_plague","S. Giovanni in Conca"
1630-03-24,"Not_plague","S. Giovanni Laterano"
1630-03-24,"Not_plague","S. Gottardo"
1630-03-24,"Not_plague","S. Lorenzo"
1630-03-24,"Not_plague","S. Martino al Corpo"
1630-03-24,"Not_plague","S. Protaso in Campo foris"
1630-03-24,"Not_plague","S. Simpliciano"
1630-03-24,"Not_plague","S. Sisto"
1630-03-24,"Not_plague","S. Stefano in Brolo"
1630-03-24,"Not_plague","S. Stefano in Brolo"
1630-03-24,"Plague","S. Babila"
1630-03-25,"Not_plague","S. Marcellino"
1630-03-25,"Not_plague","S. Michele al Gallo"
1630-03-25,"Not_plague","S. Nazaro in Brolo"
1630-03-25,"Not_plague","S. Nicolao"
1630-03-25,"Not_plague","S. Protaso in Campo foris"
1630-03-25,"Not_plague","S. Simpliciano"
1630-03-25,"Not_plague","S. Stefano in Brolo"
1630-03-25,"Not_plague","S. Stefano in Burgundia"
1630-03-25,"Not_plague","S. Tecla"
1630-03-25,"Not_plague","S. Vittore al Teatro"
1630-03-25,"Not_plague","S. Vittore al Teatro"
1630-03-26,"Not_plague","S. Babila"
1630-03-26,"Not_plague","S. Gottardo"
1630-03-26,"Not_plague","S. Lorenzo"
1630-03-26,"Not_plague","S. Lorenzo"
1630-03-26,"Not_plague","S. Michele alla Chiusa"
1630-03-26,"Not_plague","S. Stefano in Brolo"
1630-03-26,"Not_plague","S. Tecla"
1630-03-26,"Not_plague","S. Tecla"
1630-03-26,"Not_plague","S. Vittore e 40 Martiri"
1630-03-26,"Plague","S. Bartolomeo"
1630-03-26,"Plague","S. Vincenzo in Prato"
1630-03-27,"Not_plague","S. Bartolomeo"
1630-03-27,"Not_plague","S. Giorgio al Palazzo"
1630-03-27,"Not_plague","S. Giovanni sul Muro"
1630-03-27,"Not_plague","S. Lorenzo"
1630-03-27,"Not_plague","S. Marcellino"
1630-03-27,"Not_plague","S. Marcellino"
1630-03-27,"Not_plague","S. Pietro con la Rete"
1630-03-27,"Not_plague","S. Pietro in Ronchetto"
1630-03-27,"Not_plague","S. Simpliciano"
1630-03-27,"Not_plague","S. Tecla"
1630-03-27,"Plague","S. Babila"
1630-03-28,"Not_plague","S. Babila"
1630-03-28,"Not_plague","S. Lorenzo"
1630-03-28,"Not_plague","S. Martino al Corpo"
1630-03-28,"Not_plague","S. Protaso in Campo foris"
1630-03-28,"Not_plague","S. Protaso in Campo foris"
1630-03-28,"Not_plague","S. Protaso in Campo foris"
1630-03-28,"Not_plague","S. Stefano in Brolo"
1630-03-28,"Not_plague","S. Vincenzo in Prato"
1630-03-28,"Not_plague","S. Vittore al Teatro"
1630-03-28,"Plague","S. Marcellino"
1630-03-29,"Not_plague","S. Babila"
1630-03-29,"Not_plague","S. Babila"
1630-03-29,"Not_plague","S. Babila"
1630-03-29,"Not_plague","S. Babila"
1630-03-29,"Not_plague","S. Giovanni sul Muro"
1630-03-29,"Not_plague","S. Martino in Nosiggia"
1630-03-29,"Not_plague","S. Nazaro in Brolo"
1630-03-29,"Not_plague","S. Pietro all'Orto"
1630-03-29,"Not_plague","S. Pietro in Caminadella"
1630-03-29,"Not_plague","S. Tecla"
1630-03-29,"Plague","S. Alessandro in Zebedia"
1630-03-30,"Not_plague","S. Carpoforo"
1630-03-30,"Not_plague","S. Eufemia"
1630-03-30,"Not_plague","S. Michele in Metropolitana"
1630-03-30,"Not_plague","S. Nazaro in Brolo"
1630-03-30,"Not_plague","S. Simpliciano"
1630-03-31,"Not_plague","S. Babila"
1630-03-31,"Not_plague","S. Carpoforo"
1630-03-31,"Not_plague","S. Maria della Passerella"
1630-03-31,"Not_plague","S. Maria di Calvairate"
1630-03-31,"Not_plague","S. Maria Segreta"
1630-03-31,"Not_plague","S. Protaso in Campo foris"
1630-03-31,"Not_plague","S. Stefano in Brolo"
1630-04-01,"Not_plague","S. Carpoforo"
1630-04-01,"Not_plague","S. Pietro in Sala"
1630-04-01,"Not_plague","S. Simpliciano"
1630-04-01,"Not_plague","S. Simpliciano"
1630-04-01,"Not_plague","S. Tecla"
1630-04-01,"Plague","S. Babila"
1630-04-02,"Not_plague","S. Babila"
1630-04-02,"Not_plague","S. Giorgio al Palazzo"
1630-04-02,"Not_plague","S. Maria al Circo"
1630-04-02,"Not_plague","S. Maria Segreta"
1630-04-02,"Not_plague","S. Pietro in Ronchetto"
1630-04-02,"Not_plague","S. Pietro sul Dosso"
1630-04-02,"Not_plague","S. Pietro sul Dosso"
1630-04-02,"Not_plague","S. Raffaele"
1630-04-02,"Not_plague","S. Simpliciano"
1630-04-02,"Not_plague","S. Stefano in Brolo"
1630-04-02,"Not_plague","S. Stefano in Brolo"
1630-04-02,"Not_plague","S. Tecla"
1630-04-02,"Not_plague","S. Tecla"
1630-04-02,"Plague","S. Babila"
1630-04-02,"Plague","S. Babila"
1630-04-03,"Not_plague","S. Babila foris in Monbreto"
1630-04-03,"Not_plague","S. Babila foris in Monbreto"
1630-04-03,"Not_plague","S. Giorgio al Palazzo"
1630-04-03,"Not_plague","S. Lorenzo"
1630-04-03,"Not_plague","S. Maria alla Porta"
1630-04-03,"Not_plague","S. Protaso ad Monachos"
1630-04-03,"Not_plague","S. Protaso in Campo foris"
1630-04-03,"Not_plague","S. Protaso in Campo intus"
1630-04-03,"Not_plague","S. Simpliciano"
1630-04-03,"Not_plague","S. Stefano in Burgundia"
1630-04-04,"Not_plague","S. Babila"
1630-04-04,"Not_plague","S. Babila"
1630-04-04,"Not_plague","S. Gottardo"
1630-04-04,"Not_plague","S. Lorenzo"
1630-04-04,"Not_plague","S. Martino al Corpo"
1630-04-04,"Not_plague","S. Mattia alla Moneta"
1630-04-04,"Not_plague","S. Nazaro in Brolo"
1630-04-04,"Not_plague","S. Vincenzo in Prato"
1630-04-05,"Not_plague","S. Babila"
1630-04-05,"Not_plague","S. Gottardo"
1630-04-05,"Not_plague","S. Lorenzo"
1630-04-05,"Not_plague","S. Sebastiano"
1630-04-05,"Not_plague","S. Stefano in Brolo"
1630-04-05,"Plague","S. Babila"
1630-04-05,"Plague","S. Babila"
1630-04-05,"Plague","S. Babila"
1630-04-06,"Not_plague","S. Andrea"
1630-04-06,"Not_plague","S. Babila"
1630-04-06,"Not_plague","S. Giovanni alle Quattro Facce"
1630-04-06,"Not_plague","S. Giovanni sul Muro"
1630-04-06,"Not_plague","S. Gottardo"
1630-04-06,"Not_plague","S. Lorenzo"
1630-04-06,"Not_plague","S. Marcellino"
1630-04-06,"Not_plague","S. Marcellino"
1630-04-06,"Not_plague","S. Maria Segreta"
1630-04-06,"Not_plague","S. Pietro"
1630-04-06,"Not_plague","S. Pietro in Caminadella"
1630-04-06,"Not_plague","S. Pietro in Ronchetto"
1630-04-06,"Not_plague","S. Tecla"
1630-04-07,"Not_plague","S. Babila"
1630-04-07,"Not_plague","S. Bartolomeo"
1630-04-07,"Not_plague","S. Eufemia"
1630-04-07,"Not_plague","S. Gottardo"
1630-04-07,"Not_plague","S. Gottardo"
1630-04-07,"Not_plague","S. Maria al Circo"
1630-04-07,"Not_plague","S. Maria della Passerella"
1630-04-07,"Not_plague","S. Martino al Corpo"
1630-04-07,"Not_plague","S. Pietro sul Dosso"
1630-04-07,"Not_plague","S. Protaso in Campo foris"
1630-04-07,"Not_plague","S. Satiro"
1630-04-07,"Not_plague","S. Simpliciano"
1630-04-07,"Not_plague","S. Vittore al Teatro"
1630-04-08,"Not_plague","S. Alessandro in Zebedia"
1630-04-08,"Not_plague","S. Babila"
1630-04-08,"Not_plague","S. Babila"
1630-04-08,"Not_plague","S. Giovanni sul Muro"
1630-04-08,"Not_plague","S. Gottardo"
1630-04-08,"Not_plague","S. Gottardo"
1630-04-08,"Not_plague","S. Michele alla Chiusa"
1630-04-08,"Not_plague","S. Raffaele"
1630-04-08,"Not_plague","S. Simpliciano"
1630-04-08,"Not_plague","S. Simpliciano"
1630-04-08,"Not_plague","S. Stefano in Brolo"
1630-04-08,"Not_plague","S. Stefano in Brolo"
1630-04-08,"Not_plague","S. Tecla"
1630-04-08,"Not_plague","S. Tecla"
1630-04-08,"Not_plague","S. Tecla"
1630-04-08,"Not_plague","S. Vincenzo in Prato"
1630-04-09,"Not_plague","S. Babila"
1630-04-09,"Not_plague","S. Babila"
1630-04-09,"Not_plague","S. Babila"
1630-04-09,"Not_plague","S. Bartolomeo"
1630-04-09,"Not_plague","S. Calimero"
1630-04-09,"Not_plague","S. Carpoforo"
1630-04-09,"Not_plague","S. Giovanni Laterano"
1630-04-09,"Not_plague","S. Gottardo"
1630-04-09,"Not_plague","S. Lorenzo"
1630-04-09,"Not_plague","S. Marcellino"
1630-04-09,"Not_plague","S. Maria Segreta"
1630-04-09,"Not_plague","S. Tecla"
1630-04-09,"Not_plague","S. Vito in Pasquirolo"
1630-04-09,"Not_plague","S. Vito in Pasquirolo"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Babila"
1630-04-10,"Not_plague","S. Bartolomeo"
1630-04-10,"Not_plague","S. Bartolomeo"
1630-04-10,"Not_plague","S. Carpoforo"
1630-04-10,"Not_plague","S. Carpoforo"
1630-04-10,"Not_plague","S. Lorenzo"
1630-04-10,"Not_plague","S. Maria Beltrade"
1630-04-10,"Not_plague","S. Maria Beltrade"
1630-04-10,"Not_plague","S. Maria Beltrade"
1630-04-10,"Not_plague","S. Michele in Metropolitana"
1630-04-10,"Not_plague","S. Nazaro in Brolo"
1630-04-10,"Not_plague","S. Nicolao"
1630-04-10,"Not_plague","S. Primo"
1630-04-10,"Not_plague","S. Protaso in Campo foris"
1630-04-10,"Not_plague","S. Protaso in Campo foris"
1630-04-10,"Not_plague","S. Protaso in Campo intus"
1630-04-10,"Not_plague","S. Simpliciano"
1630-04-10,"Not_plague","S. Simpliciano"
1630-04-10,"Not_plague","S. Simpliciano"
1630-04-10,"Not_plague","S. Stefano in Brolo"
1630-04-10,"Not_plague","S. Tecla"
1630-04-10,"Not_plague","S. Tecla"
1630-04-10,"Not_plague","S. Vito in Pasquirolo"
1630-04-10,"Not_plague","S. Vittore al Teatro"
1630-04-10,"Plague","S. Bartolomeo"
1630-04-10,"Plague","S. Stefano in Brolo"
1630-04-10,"Plague",NA
1630-04-11,"Not_plague","S. Babila"
1630-04-11,"Not_plague","S. Babila"
1630-04-11,"Not_plague","S. Babila"
1630-04-11,"Not_plague","S. Cosma e Damiano"
1630-04-11,"Not_plague","S. Eufemia"
1630-04-11,"Not_plague","S. Eufemia"
1630-04-11,"Not_plague","S. Giovanni in Conca"
1630-04-11,"Not_plague","S. Lorenzo"
1630-04-11,"Not_plague","S. Maria Beltrade"
1630-04-11,"Not_plague","S. Paolo in Compito"
1630-04-11,"Not_plague","S. Pietro in Caminadella"
1630-04-11,"Not_plague","S. Stefano in Brolo"
1630-04-11,"Not_plague","S. Stefano in Burgundia"
1630-04-11,"Not_plague","S. Stefano in Nosiggia"
1630-04-11,"Plague","S. Babila"
1630-04-12,"Not_plague","S. Babila"
1630-04-12,"Not_plague","S. Calimero"
1630-04-12,"Not_plague","S. Cosma e Damiano"
1630-04-12,"Not_plague","S. Eufemia"
1630-04-12,"Not_plague","S. Eusebio"
1630-04-12,"Not_plague","S. Fermo"
1630-04-12,"Not_plague","S. Giovanni Laterano"
1630-04-12,"Not_plague","S. Gottardo"
1630-04-12,"Not_plague","S. Gottardo"
1630-04-12,"Not_plague","S. Lorenzo"
1630-04-12,"Not_plague","S. Lorenzo"
1630-04-12,"Not_plague","S. Maria Podone"
1630-04-12,"Not_plague","S. Martino al Corpo"
1630-04-12,"Not_plague","S. Michele al Gallo"
1630-04-12,"Not_plague","S. Nazaro in Brolo"
1630-04-12,"Not_plague","S. Pietro con la Rete"
1630-04-12,"Not_plague","S. Satiro"
1630-04-12,"Not_plague","S. Sebastiano"
1630-04-12,"Not_plague","S. Sebastiano"
1630-04-12,"Not_plague","S. Stefano in Nosiggia"
1630-04-12,"Not_plague","S. Tommaso in Terramara"
1630-04-12,"Not_plague","S. Tommaso in Terramara"
1630-04-12,"Not_plague",NA
1630-04-12,"Plague","S. Babila"
1630-04-12,"Plague","S. Babila"
1630-04-12,"Plague","S. Babila"
1630-04-12,"Plague",NA
1630-04-14,"Not_plague","S. Bartolomeo"
1630-04-14,"Not_plague","S. Lorenzo"
1630-04-14,"Not_plague","S. Marcellino"
1630-04-14,"Not_plague","S. Marcellino"
1630-04-14,"Not_plague","S. Maria di Calvairate"
1630-04-14,"Not_plague","S. Paolo in Compito"
1630-04-14,"Not_plague","S. Stefano in Brolo"
