"Date","Death_cause","Parish","count"
"1630-03-09","Not_plague","S. Protaso in Campo foris",2
"1630-03-09","Not_plague","S. Simpliciano",2
"1630-03-09","Not_plague","S. Stefano in Brolo",2
"1630-03-10","Not_plague","S. Giovanni in Conca",1
"1630-03-10","Not_plague","S. Giovanni Laterano",1
"1630-03-10","Not_plague","S. Lorenzo",1
"1630-03-10","Not_plague","S. Marcellino",1
"1630-03-10","Not_plague","S. Maria Beltrade",1
"1630-03-10","Not_plague","S. Pietro alla Vigna",1
"1630-03-10","Not_plague","S. Protaso in Campo foris",1
"1630-03-10","Not_plague","S. Simpliciano",1
"1630-03-10","Not_plague","S. Stefano in Brolo",2
"1630-03-11","Not_plague","S. Carpoforo",2
"1630-03-11","Not_plague","S. Maria Beltrade",1
"1630-03-11","Not_plague","S. Protaso in Campo intus",1
"1630-03-11","Not_plague","S. Stefano in Brolo",1
"1630-03-11","Not_plague","S. Tecla",1
"1630-03-12","Not_plague","S. Protaso in Campo intus",1
"1630-03-12","Not_plague","S. Stefano in Brolo",1
"1630-03-12","Not_plague","S. Vincenzo in Prato",1
"1630-03-13","Not_plague","S. Babila",1
"1630-03-13","Not_plague","S. Bartolomeo",1
"1630-03-13","Not_plague","S. Giovanni in Conca",1
"1630-03-13","Not_plague","S. Maria al Circo",1
"1630-03-13","Not_plague","S. Maria Beltrade",2
"1630-03-13","Not_plague","S. Martino al Corpo",1
"1630-03-13","Not_plague","S. Pietro alla Vigna",1
"1630-03-13","Not_plague","S. Tecla",1
"1630-03-14","Not_plague","S. Carpoforo",2
"1630-03-14","Not_plague","S. Giovanni Laterano",1
"1630-03-14","Not_plague","S. Protaso in Campo foris",1
"1630-03-15","Not_plague","S. Eufemia",1
"1630-03-15","Not_plague","S. Gottardo",1
"1630-03-15","Not_plague","S. Lorenzo",1
"1630-03-15","Not_plague","S. Nazaro in Brolo",1
"1630-03-15","Not_plague","S. Paolo in Compito",1
"1630-03-15","Plague","S. Carpoforo",1
"1630-03-16","Not_plague","S. Babila",2
"1630-03-16","Not_plague","S. Bartolomeo",1
"1630-03-16","Not_plague","S. Carpoforo",1
"1630-03-16","Not_plague","S. Giovanni Laterano",1
"1630-03-16","Not_plague","S. Maria della Passerella",1
"1630-03-16","Not_plague","S. Protaso in Campo foris",1
"1630-03-16","Not_plague","S. Raffaele",1
"1630-03-16","Not_plague","S. Vito in Pasquirolo",1
"1630-03-17","Not_plague","S. Andrea",1
"1630-03-17","Not_plague","S. Babila",1
"1630-03-17","Not_plague","S. Carpoforo",1
"1630-03-17","Not_plague","S. Gottardo",1
"1630-03-17","Not_plague","S. Maria alla Porta",1
"1630-03-17","Not_plague","S. Maria della Passerella",1
"1630-03-17","Not_plague","S. Michele al Gallo",1
"1630-03-17","Not_plague","S. Pietro in Ronchetto",1
"1630-03-17","Not_plague","S. Vincenzo in Prato",1
"1630-03-17","Not_plague","S. Vito in Pasquirolo",1
"1630-03-18","Not_plague","S. Babila",1
"1630-03-18","Not_plague","S. Giovanni Laterano",1
"1630-03-18","Not_plague","S. Lorenzo",3
"1630-03-18","Not_plague","S. Pietro in Sala",1
"1630-03-18","Not_plague","S. Protaso ad Monachos",1
"1630-03-18","Not_plague","S. Simpliciano",1
"1630-03-18","Not_plague","S. Stefano in Brolo",1
"1630-03-19","Not_plague","S. Babila",1
"1630-03-19","Not_plague","S. Giorgio al Palazzo",1
"1630-03-19","Not_plague","S. Lorenzo",2
"1630-03-19","Not_plague","S. Maria Beltrade",1
"1630-03-19","Not_plague","S. Maria Segreta",1
"1630-03-19","Not_plague","S. Protaso ad Monachos",1
"1630-03-19","Not_plague","S. Simpliciano",2
"1630-03-19","Not_plague","S. Sisto",1
"1630-03-19","Not_plague","S. Stefano in Brolo",1
"1630-03-20","Not_plague","S. Babila",2
"1630-03-20","Not_plague","S. Giovanni alle Quattro Facce",1
"1630-03-20","Not_plague","S. Giovanni Laterano",1
"1630-03-20","Not_plague","S. Lorenzo",1
"1630-03-20","Not_plague","S. Marcellino",1
"1630-03-20","Not_plague","S. Stefano in Nosiggia",1
"1630-03-21","Not_plague","S. Babila",1
"1630-03-21","Not_plague","S. Calimero",1
"1630-03-21","Not_plague","S. Eufemia",2
"1630-03-21","Not_plague","S. Lorenzo",2
"1630-03-21","Not_plague","S. Marcellino",2
"1630-03-21","Not_plague","S. Maria Segreta",2
"1630-03-21","Not_plague","S. Nazaro in Brolo",2
"1630-03-21","Not_plague","S. Pietro in Sala",1
"1630-03-23","Not_plague","S. Babila",4
"1630-03-23","Not_plague","S. Calimero",1
"1630-03-23","Not_plague","S. Lorenzo",1
"1630-03-23","Not_plague","S. Marcellino",1
"1630-03-23","Not_plague","S. Nazaro in Brolo",1
"1630-03-23","Not_plague","S. Paolo in Compito",1
"1630-03-23","Not_plague","S. Simpliciano",2
"1630-03-23","Not_plague","S. Tecla",1
"1630-03-24","Not_plague","S. Babila",1
"1630-03-24","Not_plague","S. Calimero",1
"1630-03-24","Not_plague","S. Giovanni in Conca",1
"1630-03-24","Not_plague","S. Giovanni Laterano",1
"1630-03-24","Not_plague","S. Gottardo",1
"1630-03-24","Not_plague","S. Lorenzo",1
"1630-03-24","Not_plague","S. Martino al Corpo",1
"1630-03-24","Not_plague","S. Protaso in Campo foris",1
"1630-03-24","Not_plague","S. Simpliciano",1
"1630-03-24","Not_plague","S. Sisto",1
"1630-03-24","Not_plague","S. Stefano in Brolo",2
"1630-03-24","Plague","S. Babila",1
"1630-03-25","Not_plague","S. Marcellino",1
"1630-03-25","Not_plague","S. Michele al Gallo",1
"1630-03-25","Not_plague","S. Nazaro in Brolo",1
"1630-03-25","Not_plague","S. Nicolao",1
"1630-03-25","Not_plague","S. Protaso in Campo foris",1
"1630-03-25","Not_plague","S. Simpliciano",1
"1630-03-25","Not_plague","S. Stefano in Brolo",1
"1630-03-25","Not_plague","S. Stefano in Burgundia",1
"1630-03-25","Not_plague","S. Tecla",1
"1630-03-25","Not_plague","S. Vittore al Teatro",2
"1630-03-26","Not_plague","S. Babila",1
"1630-03-26","Not_plague","S. Gottardo",1
"1630-03-26","Not_plague","S. Lorenzo",2
"1630-03-26","Not_plague","S. Michele alla Chiusa",1
"1630-03-26","Not_plague","S. Stefano in Brolo",1
"1630-03-26","Not_plague","S. Tecla",2
"1630-03-26","Not_plague","S. Vittore e 40 Martiri",1
"1630-03-26","Plague","S. Bartolomeo",1
"1630-03-26","Plague","S. Vincenzo in Prato",1
"1630-03-27","Not_plague","S. Bartolomeo",1
"1630-03-27","Not_plague","S. Giorgio al Palazzo",1
"1630-03-27","Not_plague","S. Giovanni sul Muro",1
"1630-03-27","Not_plague","S. Lorenzo",1
"1630-03-27","Not_plague","S. Marcellino",2
"1630-03-27","Not_plague","S. Pietro con la Rete",1
"1630-03-27","Not_plague","S. Pietro in Ronchetto",1
"1630-03-27","Not_plague","S. Simpliciano",1
"1630-03-27","Not_plague","S. Tecla",1
"1630-03-27","Plague","S. Babila",1
"1630-03-28","Not_plague","S. Babila",1
"1630-03-28","Not_plague","S. Lorenzo",1
"1630-03-28","Not_plague","S. Martino al Corpo",1
"1630-03-28","Not_plague","S. Protaso in Campo foris",3
"1630-03-28","Not_plague","S. Stefano in Brolo",1
"1630-03-28","Not_plague","S. Vincenzo in Prato",1
"1630-03-28","Not_plague","S. Vittore al Teatro",1
"1630-03-28","Plague","S. Marcellino",1
"1630-03-29","Not_plague","S. Babila",4
"1630-03-29","Not_plague","S. Giovanni sul Muro",1
"1630-03-29","Not_plague","S. Martino in Nosiggia",1
"1630-03-29","Not_plague","S. Nazaro in Brolo",1
"1630-03-29","Not_plague","S. Pietro all'Orto",1
"1630-03-29","Not_plague","S. Pietro in Caminadella",1
"1630-03-29","Not_plague","S. Tecla",1
"1630-03-29","Plague","S. Alessandro in Zebedia",1
"1630-03-30","Not_plague","S. Carpoforo",1
"1630-03-30","Not_plague","S. Eufemia",1
"1630-03-30","Not_plague","S. Michele in Metropolitana",1
"1630-03-30","Not_plague","S. Nazaro in Brolo",1
"1630-03-30","Not_plague","S. Simpliciano",1
"1630-03-31","Not_plague","S. Babila",1
"1630-03-31","Not_plague","S. Carpoforo",1
"1630-03-31","Not_plague","S. Maria della Passerella",1
"1630-03-31","Not_plague","S. Maria di Calvairate",1
"1630-03-31","Not_plague","S. Maria Segreta",1
"1630-03-31","Not_plague","S. Protaso in Campo foris",1
"1630-03-31","Not_plague","S. Stefano in Brolo",1
"1630-04-01","Not_plague","S. Carpoforo",1
"1630-04-01","Not_plague","S. Pietro in Sala",1
"1630-04-01","Not_plague","S. Simpliciano",2
"1630-04-01","Not_plague","S. Tecla",1
"1630-04-01","Plague","S. Babila",1
"1630-04-02","Not_plague","S. Babila",1
"1630-04-02","Not_plague","S. Giorgio al Palazzo",1
"1630-04-02","Not_plague","S. Maria al Circo",1
"1630-04-02","Not_plague","S. Maria Segreta",1
"1630-04-02","Not_plague","S. Pietro in Ronchetto",1
"1630-04-02","Not_plague","S. Pietro sul Dosso",2
"1630-04-02","Not_plague","S. Raffaele",1
"1630-04-02","Not_plague","S. Simpliciano",1
"1630-04-02","Not_plague","S. Stefano in Brolo",2
"1630-04-02","Not_plague","S. Tecla",2
"1630-04-02","Plague","S. Babila",2
"1630-04-03","Not_plague","S. Babila foris in Monbreto",2
"1630-04-03","Not_plague","S. Giorgio al Palazzo",1
"1630-04-03","Not_plague","S. Lorenzo",1
"1630-04-03","Not_plague","S. Maria alla Porta",1
"1630-04-03","Not_plague","S. Protaso ad Monachos",1
"1630-04-03","Not_plague","S. Protaso in Campo foris",1
"1630-04-03","Not_plague","S. Protaso in Campo intus",1
"1630-04-03","Not_plague","S. Simpliciano",1
"1630-04-03","Not_plague","S. Stefano in Burgundia",1
"1630-04-04","Not_plague","S. Babila",2
"1630-04-04","Not_plague","S. Gottardo",1
"1630-04-04","Not_plague","S. Lorenzo",1
"1630-04-04","Not_plague","S. Martino al Corpo",1
"1630-04-04","Not_plague","S. Mattia alla Moneta",1
"1630-04-04","Not_plague","S. Nazaro in Brolo",1
"1630-04-04","Not_plague","S. Vincenzo in Prato",1
"1630-04-05","Not_plague","S. Babila",1
"1630-04-05","Not_plague","S. Gottardo",1
"1630-04-05","Not_plague","S. Lorenzo",1
"1630-04-05","Not_plague","S. Sebastiano",1
"1630-04-05","Not_plague","S. Stefano in Brolo",1
"1630-04-05","Plague","S. Babila",3
"1630-04-06","Not_plague","S. Andrea",1
"1630-04-06","Not_plague","S. Babila",1
"1630-04-06","Not_plague","S. Giovanni alle Quattro Facce",1
"1630-04-06","Not_plague","S. Giovanni sul Muro",1
"1630-04-06","Not_plague","S. Gottardo",1
"1630-04-06","Not_plague","S. Lorenzo",1
"1630-04-06","Not_plague","S. Marcellino",2
"1630-04-06","Not_plague","S. Maria Segreta",1
"1630-04-06","Not_plague","S. Pietro",1
"1630-04-06","Not_plague","S. Pietro in Caminadella",1
"1630-04-06","Not_plague","S. Pietro in Ronchetto",1
"1630-04-06","Not_plague","S. Tecla",1
"1630-04-07","Not_plague","S. Babila",1
"1630-04-07","Not_plague","S. Bartolomeo",1
"1630-04-07","Not_plague","S. Eufemia",1
"1630-04-07","Not_plague","S. Gottardo",2
"1630-04-07","Not_plague","S. Maria al Circo",1
"1630-04-07","Not_plague","S. Maria della Passerella",1
"1630-04-07","Not_plague","S. Martino al Corpo",1
"1630-04-07","Not_plague","S. Pietro sul Dosso",1
"1630-04-07","Not_plague","S. Protaso in Campo foris",1
"1630-04-07","Not_plague","S. Satiro",1
"1630-04-07","Not_plague","S. Simpliciano",1
"1630-04-07","Not_plague","S. Vittore al Teatro",1
"1630-04-08","Not_plague","S. Alessandro in Zebedia",1
"1630-04-08","Not_plague","S. Babila",2
"1630-04-08","Not_plague","S. Giovanni sul Muro",1
"1630-04-08","Not_plague","S. Gottardo",2
"1630-04-08","Not_plague","S. Michele alla Chiusa",1
"1630-04-08","Not_plague","S. Raffaele",1
"1630-04-08","Not_plague","S. Simpliciano",2
"1630-04-08","Not_plague","S. Stefano in Brolo",2
"1630-04-08","Not_plague","S. Tecla",3
"1630-04-08","Not_plague","S. Vincenzo in Prato",1
"1630-04-09","Not_plague","S. Babila",3
"1630-04-09","Not_plague","S. Bartolomeo",1
"1630-04-09","Not_plague","S. Calimero",1
"1630-04-09","Not_plague","S. Carpoforo",1
"1630-04-09","Not_plague","S. Giovanni Laterano",1
"1630-04-09","Not_plague","S. Gottardo",1
"1630-04-09","Not_plague","S. Lorenzo",1
"1630-04-09","Not_plague","S. Marcellino",1
"1630-04-09","Not_plague","S. Maria Segreta",1
"1630-04-09","Not_plague","S. Tecla",1
"1630-04-09","Not_plague","S. Vito in Pasquirolo",2
"1630-04-10","Not_plague","S. Babila",6
"1630-04-10","Not_plague","S. Bartolomeo",2
"1630-04-10","Not_plague","S. Carpoforo",2
"1630-04-10","Not_plague","S. Lorenzo",1
"1630-04-10","Not_plague","S. Maria Beltrade",3
"1630-04-10","Not_plague","S. Michele in Metropolitana",1
"1630-04-10","Not_plague","S. Nazaro in Brolo",1
"1630-04-10","Not_plague","S. Nicolao",1
"1630-04-10","Not_plague","S. Primo",1
"1630-04-10","Not_plague","S. Protaso in Campo foris",2
"1630-04-10","Not_plague","S. Protaso in Campo intus",1
"1630-04-10","Not_plague","S. Simpliciano",3
"1630-04-10","Not_plague","S. Stefano in Brolo",1
"1630-04-10","Not_plague","S. Tecla",2
"1630-04-10","Not_plague","S. Vito in Pasquirolo",1
"1630-04-10","Not_plague","S. Vittore al Teatro",1
"1630-04-10","Plague","S. Bartolomeo",1
"1630-04-10","Plague","S. Stefano in Brolo",1
"1630-04-10","Plague",NA,1
"1630-04-11","Not_plague","S. Babila",3
"1630-04-11","Not_plague","S. Cosma e Damiano",1
"1630-04-11","Not_plague","S. Eufemia",2
"1630-04-11","Not_plague","S. Giovanni in Conca",1
"1630-04-11","Not_plague","S. Lorenzo",1
"1630-04-11","Not_plague","S. Maria Beltrade",1
"1630-04-11","Not_plague","S. Paolo in Compito",1
"1630-04-11","Not_plague","S. Pietro in Caminadella",1
"1630-04-11","Not_plague","S. Stefano in Brolo",1
"1630-04-11","Not_plague","S. Stefano in Burgundia",1
"1630-04-11","Not_plague","S. Stefano in Nosiggia",1
"1630-04-11","Plague","S. Babila",1
"1630-04-12","Not_plague","S. Babila",1
"1630-04-12","Not_plague","S. Calimero",1
"1630-04-12","Not_plague","S. Cosma e Damiano",1
"1630-04-12","Not_plague","S. Eufemia",1
"1630-04-12","Not_plague","S. Eusebio",1
"1630-04-12","Not_plague","S. Fermo",1
"1630-04-12","Not_plague","S. Giovanni Laterano",1
"1630-04-12","Not_plague","S. Gottardo",2
"1630-04-12","Not_plague","S. Lorenzo",2
"1630-04-12","Not_plague","S. Maria Podone",1
"1630-04-12","Not_plague","S. Martino al Corpo",1
"1630-04-12","Not_plague","S. Michele al Gallo",1
"1630-04-12","Not_plague","S. Nazaro in Brolo",1
"1630-04-12","Not_plague","S. Pietro con la Rete",1
"1630-04-12","Not_plague","S. Satiro",1
"1630-04-12","Not_plague","S. Sebastiano",2
"1630-04-12","Not_plague","S. Stefano in Nosiggia",1
"1630-04-12","Not_plague","S. Tommaso in Terramara",2
"1630-04-12","Not_plague",NA,1
"1630-04-12","Plague","S. Babila",3
"1630-04-12","Plague",NA,1
"1630-04-14","Not_plague","S. Bartolomeo",1
"1630-04-14","Not_plague","S. Lorenzo",1
"1630-04-14","Not_plague","S. Marcellino",2
"1630-04-14","Not_plague","S. Maria di Calvairate",1
"1630-04-14","Not_plague","S. Paolo in Compito",1
"1630-04-14","Not_plague","S. Stefano in Brolo",2
"1630-04-14","Not_plague","S. Tecla",1
"1630-04-14","Not_plague","S. Tommaso in Terramara",1
"1630-04-14","Plague","S. Babila",4
"1630-04-14","Plague","S. Vito in Pasquirolo",1
"1630-04-15","Not_plague","S. Giovanni Laterano",3
"1630-04-15","Not_plague","S. Giovanni sul Muro",1
"1630-04-15","Not_plague","S. Lorenzo",2
"1630-04-15","Not_plague","S. Maria Beltrade",2
"1630-04-15","Not_plague","S. Martino al Corpo",1
"1630-04-15","Not_plague","S. Pietro in Sala",1
"1630-04-15","Not_plague","S. Pietro sul Dosso",1
"1630-04-15","Not_plague","S. Protaso in Campo foris",1
"1630-04-15","Not_plague","S. Stefano in Nosiggia",1
"1630-04-15","Not_plague","S. Vincenzo in Prato",1
"1630-04-15","Not_plague","S. Vittore al Teatro",1
"1630-04-15","Plague","S. Pietro in Caminadella",1
"1630-04-16","Not_plague","S. Gottardo",2
"1630-04-16","Not_plague","S. Lorenzo",2
"1630-04-16","Not_plague","S. Nazaro in Brolo",1
"1630-04-16","Not_plague","S. Protaso in Campo foris",1
"1630-04-16","Not_plague","S. Raffaele",1
"1630-04-16","Plague","S. Babila",1
"1630-04-16","Plague","S. Pietro in Caminadella",1
"1630-04-16","Plague",NA,1
"1630-04-17","Not_plague","S. Bartolomeo",1
"1630-04-17","Not_plague","S. Carpoforo",1
"1630-04-17","Not_plague","S. Giovanni Laterano",2
"1630-04-17","Not_plague","S. Gottardo",2
"1630-04-17","Not_plague","S. Paolo in Compito",1
"1630-04-17","Not_plague","S. Pietro in Sala",1
"1630-04-17","Not_plague","S. Protaso ad Monachos",1
"1630-04-17","Not_plague","S. Stefano in Brolo",1
"1630-04-17","Not_plague","S. Stefano in Nosiggia",1
"1630-04-17","Not_plague","S. Vito in Pasquirolo",1
"1630-04-17","Not_plague","S. Vittore al Teatro",1
"1630-04-17","Plague","S. Maria alla Porta",1
"1630-04-18","Not_plague","S. Andrea",1
"1630-04-18","Not_plague","S. Babila",4
"1630-04-18","Not_plague","S. Eufemia",1
"1630-04-18","Not_plague","S. Lorenzo",1
"1630-04-18","Not_plague","S. Marcellino",1
"1630-04-18","Not_plague","S. Maria Beltrade",1
"1630-04-18","Not_plague","S. Nazaro in Brolo",1
"1630-04-18","Not_plague","S. Pietro alla Vigna",1
"1630-04-18","Not_plague","S. Pietro in Sala",1
"1630-04-18","Not_plague","S. Satiro",1
"1630-04-18","Not_plague","S. Tecla",1
"1630-04-18","Plague","S. Babila",1
"1630-04-19","Not_plague","S. Bartolomeo",1
"1630-04-19","Not_plague","S. Carpoforo",2
"1630-04-19","Not_plague","S. Giovanni sul Muro",1
"1630-04-19","Not_plague","S. Gottardo",1
"1630-04-19","Not_plague","S. Lorenzo",2
"1630-04-19","Not_plague","S. Michele al Gallo",1
"1630-04-19","Not_plague","S. Salvatore",1
"1630-04-19","Not_plague","S. Satiro",1
"1630-04-19","Not_plague","S. Simpliciano",1
"1630-04-19","Not_plague","S. Stefano in Brolo",1
"1630-04-19","Not_plague","S. Tecla",1
"1630-04-19","Not_plague","S. Tommaso in Terramara",1
"1630-04-19","Not_plague","S. Vincenzo al Monastero Novo",1
"1630-04-19","Not_plague","S. Vittore al Teatro",1
"1630-04-19","Plague","S. Babila",3
"1630-04-19","Plague","S. Maria alla Porta",1
"1630-04-20","Not_plague","S. Babila",3
"1630-04-20","Not_plague","S. Bartolomeo",3
"1630-04-20","Not_plague","S. Carpoforo",1
"1630-04-20","Not_plague","S. Eusebio",2
"1630-04-20","Not_plague","S. Giovanni Laterano",1
"1630-04-20","Not_plague","S. Gottardo",2
"1630-04-20","Not_plague","S. Michele in Metropolitana",1
"1630-04-20","Not_plague","S. Pietro all'Orto",1
"1630-04-20","Not_plague","S. Pietro in Caminadella",1
"1630-04-20","Not_plague","S. Pietro in Sala",2
"1630-04-20","Not_plague","S. Protaso in Campo foris",1
"1630-04-20","Not_plague","S. Protaso in Campo intus",1
"1630-04-20","Not_plague","S. Satiro",1
"1630-04-20","Not_plague","S. Simpliciano",1
"1630-04-20","Not_plague","S. Stefano in Brolo",4
"1630-04-20","Not_plague","S. Vito in Pasquirolo",2
"1630-04-20","Plague","S. Babila",3
"1630-04-20","Plague","S. Calimero",1
"1630-04-20","Plague","S. Eufemia",1
"1630-04-21","Not_plague","S. Babila",2
"1630-04-21","Not_plague","S. Bartolomeo",1
"1630-04-21","Not_plague","S. Giovanni sul Muro",1
"1630-04-21","Not_plague","S. Gottardo",2
"1630-04-21","Not_plague","S. Lorenzo",2
"1630-04-21","Not_plague","S. Maria della Passerella",1
"1630-04-21","Not_plague","S. Michele in Metropolitana",1
"1630-04-21","Not_plague","S. Protaso in Campo foris",1
"1630-04-21","Not_plague","S. Stefano in Brolo",1
"1630-04-21","Plague","S. Babila",2
"1630-04-21","Plague","S. Lorenzo",1
"1630-04-21","Plague","S. Stefano in Brolo",1
"1630-04-21","Plague",NA,1
"1630-04-22","Not_plague","S. Alessandro in Zebedia",1
"1630-04-22","Not_plague","S. Babila",2
"1630-04-22","Not_plague","S. Carpoforo",2
"1630-04-22","Not_plague","S. Protaso in Campo foris",1
"1630-04-22","Not_plague","S. Simpliciano",5
"1630-04-22","Not_plague","S. Tecla",1
"1630-04-22","Plague","S. Babila",3
"1630-04-24","Not_plague","S. Cosma e Damiano",1
"1630-04-24","Not_plague","S. Fermo",1
"1630-04-24","Not_plague","S. Lorenzo",1
"1630-04-24","Not_plague","S. Nazaro in Brolo",1
"1630-04-24","Not_plague","S. Pietro in Ronchetto",1
"1630-04-24","Not_plague","S. Rocco",1
"1630-04-24","Not_plague","S. Tecla",1
"1630-04-24","Plague","S. Protaso ad Monachos",1
"1630-04-24","Plague","S. Stefano in Nosiggia",1
"1630-04-25","Not_plague","S. Babila",7
"1630-04-25","Not_plague","S. Bartolomeo",1
"1630-04-25","Not_plague","S. Carpoforo",1
"1630-04-25","Not_plague","S. Giovanni sul Muro",1
"1630-04-25","Not_plague","S. Lorenzo",1
"1630-04-25","Not_plague","S. Nazaro in Brolo",1
"1630-04-25","Not_plague","S. Protaso",1
"1630-04-25","Not_plague","S. Stefano in Brolo",1
"1630-04-25","Plague","S. Babila",3
"1630-04-25","Plague","S. Bartolomeo",1
"1630-04-26","Not_plague","S. Calimero",1
"1630-04-26","Not_plague","S. Eufemia",2
"1630-04-26","Not_plague","S. Gottardo",2
"1630-04-26","Not_plague","S. Maria al Circo",2
"1630-04-26","Not_plague","S. Pietro in Sala",1
"1630-04-26","Not_plague","S. Protaso",1
"1630-04-26","Not_plague","S. Protaso in Campo foris",1
"1630-04-26","Not_plague","S. Stefano in Brolo",2
"1630-04-26","Not_plague","S. Vincenzo in Prato",2
"1630-04-26","Plague","S. Pietro in Caminadella",2
